DocumentDate,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
2013-11-05,394525,1000724,Condo,2013-11-01,393538,1.3117933333333334,300752,1,7383,3618,0,2.0,3,10,1967,1998,0,259156,410846,98104,False
2008-03-01,351394,1000725,Townhouse,2008-03-01,333294,1.11098,316291,1,5674,2169,0,3.1,6,7,1955,1992,0,289469,408750,98001,False
2011-08-02,377095,1000726,Multiplex,2011-08-01,368868,1.22956,306691,1,9277,1271,400,2.1,2,9,1955,0,0,181967,190703,98105,False
2022-05-13,634942,1000727,Condo,2022-05-01,573289,1.9109633333333333,332262,1,8728,2785,0,2.7,4,7,1957,0,2,216018,420739,98105,False
2005-12-29,336981,1000728,Multiplex,2005-12-01,303564,1.01188,333024,1,8570,2418,0,1.3,3,11,1947,0,2,300714,330569,98105,False
2016-04-06,490621,1000729,Townhouse,2016-04-01,489851,1.6328366666666667,300471,1,7743,2415,600,3.4,3,4,2019,2019,0,72558,312854,98102,False
2021-07-03,584626,1000730,Multiplex,2021-07-01,571013,1.9033766666666667,307152,1,7386,1759,400,2.1,3,7,2014,2002,0,158599,429182,98004,False
2010-10-31,326290,1000731,Condo,2010-10-01,348925,1.1630833333333332,280538,1,14665,2460,600,2.9,4,7,2009,0,2,287950,407574,98002,False
2009-07-03,370847,1000732,Multiplex,2009-07-01,406022,1.3534066666666666,274010,1,11052,1890,0,3.2,3,4,1940,0,1,265552,352106,98004,True
2019-11-30,530792,1000733,Condo,2019-11-01,521074,1.7369133333333333,305594,1,9668,2544,0,1.6,4,6,2001,0,1,231346,337857,98103,False
2008-12-12,355651,1000734,Multiplex,2008-12-01,325914,1.08638,327372,1,7835,576,400,3.7,3,6,2015,0,1,173084,349311,98001,False
2020-12-14,555061,1000735,Condo,2020-12-01,568524,1.89508,292895,1,10521,1752,0,2.8,6,7,1977,0,0,147090,267995,98105,False
2019-08-21,533085,1000736,Condo,2019-08-01,510121,1.7004033333333333,313505,1,9053,3477,0,2.3,1,4,1984,0,0,164527,295591,98003,False
2019-07-07,600528,1000737,Multiplex,2019-07-01,552761,1.8425366666666667,325924,2,7578,1486,0,1.5,3,6,1997,0,2,292880,227814,98004,True
2011-11-03,377310,1000738,Townhouse,2011-11-01,362182,1.2072733333333334,312530,2,6589,1616,600,3.8,3,8,2020,0,1,162293,273356,98101,False
2022-10-09,612460,1000739,Single Family,2022-10-01,612970,2.0432333333333332,299750,1,7257,1741,0,3.3,3,5,1940,2001,0,206085,270669,98003,False
2020-10-07,526153,1000740,Townhouse,2020-10-01,544304,1.8143466666666668,289995,1,-2011,1128,600,1.6,3,5,1971,2013,0,154777,249175,98004,False
2024-06-25,655774,1000741,Multiplex,2024-06-01,657875,2.1929166666666666,299041,1,8131,333,600,2.0,3,9,1947,1996,0,250566,310939,98101,False
2011-06-30,407775,1000742,Townhouse,2011-06-01,417631,1.3921033333333332,292920,3,6034,1915,0,3.4,5,5,1979,2003,1,167676,274081,98001,False
2011-03-17,390528,1000743,Condo,2011-03-01,356943,1.18981,328227,1,12278,2208,400,3.1,4,7,1995,0,0,194144,340178,98105,False
2009-10-11,401034,1000744,Single Family,2009-10-01,376473,1.25491,319571,1,7558,2057,400,3.3,4,5,2002,0,0,98997,170214,98004,False
2024-05-03,605526,1000745,Multiplex,2024-05-01,603876,2.01292,300819,1,3933,1984,600,2.3,2,5,2013,0,2,103197,290931,98105,False
2009-04-07,336340,1000746,Multiplex,2009-04-01,330013,1.1000433333333333,305751,1,7350,2134,0,3.1,4,8,2013,1997,0,200460,310524,98004,False
2021-11-28,568265,1000747,Multiplex,2021-11-01,545826,1.81942,312333,1,4361,2918,400,2.2,3,6,1975,2017,0,120490,275149,98001,False
2007-09-16,350904,1000748,Single Family,2007-09-01,334552,1.1151733333333333,314663,1,8920,1947,0,1.6,4,8,1996,1991,0,326305,286208,98101,False
2017-03-21,485692,1000749,Condo,2017-03-01,480969,1.60323,302945,1,8372,1640,600,2.9,3,7,2013,2009,0,76308,173180,98105,True
2023-09-11,646317,1000750,Multiplex,2023-09-01,604402,2.0146733333333335,320804,1,10373,1875,0,3.9,3,5,2022,0,0,151989,328518,98003,False
2014-01-27,407142,1000751,Townhouse,2014-01-01,429918,1.43306,284106,1,5127,2563,0,1.9,3,10,1984,0,2,201002,351808,98101,False
2023-04-03,573527,1000752,Multiplex,2023-04-01,619570,2.0652333333333335,277705,1,7602,3229,400,2.4,5,6,2018,0,2,178092,339482,98003,False
2023-11-06,616988,1000753,Multiplex,2023-11-01,621109,2.0703633333333333,298009,2,3404,1597,600,3.0,2,9,2019,0,0,133751,383098,98003,False
2023-07-03,605429,1000754,Multiplex,2023-07-01,629628,2.09876,288469,1,9604,2179,0,2.6,4,9,1941,0,0,142524,316122,98001,False
2016-05-19,478122,1000755,Multiplex,2016-05-01,498236,1.6607866666666666,287888,1,9056,2370,0,3.5,2,11,2007,0,1,140560,338294,98002,False
2010-05-14,364173,1000756,Condo,2010-05-01,364568,1.2152266666666667,299674,1,8987,1305,0,3.3,4,11,1989,0,0,182796,312487,98002,False
2007-02-26,314279,1000757,Townhouse,2007-02-01,314058,1.04686,300211,1,7504,2116,800,1.2,5,5,1968,0,0,317115,355004,98105,False
2016-06-27,459588,1000758,Condo,2016-06-01,474106,1.5803533333333333,290813,3,8744,927,400,4.0,3,5,2020,0,2,204676,173821,98103,False
2016-03-16,462701,1000759,Townhouse,2016-03-01,438951,1.46317,316231,1,12313,684,600,3.3,3,9,1949,0,0,270974,228513,98104,False
2019-07-04,510353,1000760,Multiplex,2019-07-01,505928,1.6864266666666667,302623,2,6644,2393,0,3.6,5,9,1966,0,0,230418,426951,98002,False
2012-08-31,388685,1000761,Single Family,2012-08-01,414767,1.3825566666666667,281134,1,7915,1792,0,3.0,3,10,1954,0,0,266831,103165,98105,False
2006-02-20,299892,1000762,Condo,2006-02-01,309517,1.0317233333333333,290670,2,4241,2261,400,3.6,3,7,1999,0,0,32002,288785,98003,False
2009-12-10,376657,1000763,Single Family,2009-12-01,326793,1.08931,345775,1,4895,2085,600,1.3,4,5,1970,2003,0,181732,393781,98002,True
2013-08-31,416391,1000764,Condo,2013-08-01,380774,1.2692466666666666,328061,1,7793,1318,0,2.0,4,9,1960,0,0,278428,292539,98001,False
2005-02-07,367702,1000765,Multiplex,2005-02-01,300974,1.0032466666666666,366512,1,10811,2063,600,3.6,2,10,1999,0,0,165695,267599,98105,False
2023-08-24,612566,1000766,Condo,2023-08-01,630582,2.10194,291428,2,6731,1113,0,1.6,4,4,1997,2011,1,305748,310353,98104,False
2021-03-15,545368,1000767,Multiplex,2021-03-01,584465,1.9482166666666667,279931,2,6792,3212,0,1.2,3,9,1980,2008,0,289033,271750,98004,True
2010-09-08,445116,1000768,Condo,2010-09-01,367213,1.2240433333333334,363643,1,6279,1015,0,3.4,2,6,1985,2010,0,171852,302467,98103,False
2017-08-10,492718,1000769,Multiplex,2017-08-01,520487,1.7349566666666667,283994,2,5895,1943,0,3.5,4,6,1984,0,1,169810,245329,98003,False
2020-03-31,569986,1000770,Multiplex,2020-03-01,538186,1.7939533333333333,317726,1,8384,1266,0,1.5,3,4,1965,0,2,139183,388693,98003,False
2021-11-16,579657,1000771,Townhouse,2021-11-01,559123,1.8637433333333333,311017,1,3008,2556,0,3.6,2,11,1990,0,0,162224,413861,98004,False
2022-08-16,603060,1000772,Multiplex,2022-08-01,533021,1.7767366666666666,339420,1,11342,1834,0,3.1,4,7,1975,0,0,126044,289328,98002,False
2018-04-02,515591,1000773,Townhouse,2018-04-01,490574,1.6352466666666667,315298,1,5503,1685,600,2.6,5,11,1991,2013,0,225728,189080,98004,False
2016-05-13,428773,1000774,Multiplex,2016-05-01,478876,1.5962533333333333,268612,1,9665,2782,0,3.5,5,5,2020,0,1,112637,258092,98003,False
2014-09-02,438019,1000775,Single Family,2014-09-01,458272,1.5275733333333332,286741,1,3690,2123,0,2.3,6,11,1990,0,0,236223,285280,98104,False
2010-06-30,325250,1000776,Multiplex,2010-06-01,348391,1.1613033333333334,280073,1,9506,2513,0,1.6,5,5,1942,0,0,237684,340443,98002,False
2011-11-16,374364,1000777,Single Family,2011-11-01,388840,1.2961333333333334,288831,1,9515,1314,0,1.9,1,9,1953,0,0,100327,219358,98105,False
2010-10-24,343227,1000778,Single Family,2010-10-01,385933,1.2864433333333334,266803,1,8652,976,400,2.5,3,6,1988,0,0,292989,238467,98003,False
2023-06-25,618469,1000779,Multiplex,2023-06-01,607969,2.0265633333333333,305181,1,4516,2185,0,2.6,4,7,2016,1993,0,230816,340854,98004,False
2019-02-08,529526,1000780,Single Family,2019-02-01,473837,1.5794566666666667,335258,1,8248,1844,400,3.4,3,7,1940,2007,0,244981,375112,98003,False
2021-09-04,576328,1000781,Townhouse,2021-09-01,566840,1.8894666666666666,305021,1,3950,2601,400,3.4,4,7,1996,2016,2,154480,250272,98003,False
2010-06-28,373614,1000782,Condo,2010-06-01,380224,1.2674133333333333,294784,1,6741,2036,0,2.7,4,9,1956,0,1,237342,193342,98104,False
2020-02-28,522078,1000783,Multiplex,2020-02-01,521334,1.73778,300428,1,10588,2264,0,3.3,3,5,1989,0,0,267583,562729,98104,False
2010-01-30,357165,1000784,Single Family,2010-01-01,359912,1.1997066666666667,297710,1,9890,801,0,1.6,5,7,1953,0,0,194083,362664,98102,False
2006-11-06,339611,1000785,Multiplex,2006-11-01,288890,0.9629666666666666,352671,1,7545,3610,0,1.2,3,9,1998,0,0,320115,278639,98004,True
2017-08-28,512345,1000786,Townhouse,2017-08-01,428906,1.4296866666666668,358361,1,4575,1968,400,3.6,3,9,2020,2013,0,202643,369522,98001,False
2007-06-29,290076,1000787,Multiplex,2007-06-01,345020,1.1500666666666666,252225,1,9436,2658,0,1.2,6,4,1942,0,2,268447,290043,98004,False
2012-05-12,348851,1000788,Multiplex,2012-05-01,394704,1.31568,265148,1,7558,1431,0,1.7,3,8,1979,1994,2,217580,369372,98104,True
2006-10-02,290193,1000789,Single Family,2006-10-01,343953,1.14651,253109,1,539,2346,0,3.1,3,11,2005,0,0,235131,312751,98102,True
2009-09-16,382313,1000790,Townhouse,2009-09-01,368104,1.2270133333333333,311580,1,9847,1057,0,2.2,3,7,1973,0,0,99720,307301,98002,False
2013-08-24,447017,1000791,Condo,2013-08-01,403486,1.3449533333333332,332366,3,7427,2461,0,3.6,4,8,1948,0,0,222263,290913,98003,False
2017-07-27,452568,1000792,Condo,2017-07-01,478646,1.5954866666666667,283655,3,11107,1815,0,1.9,4,5,1960,0,1,155901,184209,98103,True
2009-10-18,360176,1000793,Single Family,2009-10-01,362281,1.2076033333333334,298256,1,4214,2123,0,1.0,4,9,1964,1992,1,149216,455047,98004,False
2016-12-14,516869,1000794,Multiplex,2016-12-01,481173,1.60391,322255,1,-2030,2658,0,1.9,4,10,1983,0,2,304646,224677,98004,False
2019-03-19,531962,1000795,Single Family,2019-03-01,525956,1.7531866666666667,303425,1,8337,1113,400,2.7,3,11,1964,1992,1,187173,191198,98101,False
2020-02-13,582928,1000796,Single Family,2020-02-01,562394,1.8746466666666666,310953,1,8374,1552,600,2.1,5,11,1948,2002,0,139801,282971,98104,False
2005-05-14,329961,1000797,Single Family,2005-05-01,294066,0.98022,336619,2,2427,2465,0,2.6,5,7,2001,0,1,178452,223082,98103,False
2013-08-22,383264,1000798,Multiplex,2013-08-01,390627,1.30209,294345,1,4564,3778,0,3.6,3,10,1965,1995,1,121972,295862,98105,False
2006-12-29,306300,1000799,Townhouse,2006-12-01,310703,1.0356766666666666,295748,1,15765,1989,800,3.7,2,6,1996,0,1,286033,355021,98101,False
2006-04-04,313042,1000800,Single Family,2006-04-01,316103,1.0536766666666666,297094,1,6583,2572,0,1.8,6,5,1976,0,0,158259,379624,98001,True
2024-01-08,635178,1000801,Multiplex,2024-01-01,608024,2.0267466666666665,313397,4,9692,2014,0,2.4,5,4,1955,1997,1,231757,365178,98004,True
2013-10-30,438060,1000802,Townhouse,2013-10-01,383836,1.2794533333333333,342380,1,5548,3653,0,2.6,5,4,1976,2022,1,281366,275549,98102,False
2008-07-28,349719,1000803,Single Family,2008-07-01,346406,1.1546866666666666,302869,1,1229,702,400,3.8,5,8,2015,0,1,169990,303967,98102,False
2014-04-24,338907,1000804,Condo,2014-04-01,418866,1.39622,242731,1,6989,2175,0,4.0,3,9,1963,0,1,231921,332630,98105,True
2020-05-27,500897,1000805,Townhouse,2020-05-01,536966,1.7898866666666666,279848,1,6703,799,800,1.7,4,8,1965,0,1,138194,159377,98101,False
2023-01-28,542123,1000806,Single Family,2023-01-01,600551,2.0018366666666667,270812,1,6300,94,400,3.2,3,6,1959,0,1,346746,345646,98101,False
2022-01-24,589631,1000807,Townhouse,2022-01-01,614782,2.0492733333333333,287726,1,7156,2337,400,2.1,2,6,1948,0,1,256182,183416,98102,False
2011-03-09,386810,1000808,Townhouse,2011-03-01,404830,1.3494333333333333,286646,2,8292,2211,400,1.0,4,11,1968,2013,1,188443,463227,98102,False
2009-12-28,359454,1000809,Townhouse,2009-12-01,326210,1.0873666666666666,330572,2,7049,1872,0,1.0,3,4,1970,0,0,153629,267638,98003,False
2018-09-30,470754,1000810,Townhouse,2018-09-01,488866,1.6295533333333334,288885,2,3707,2015,0,2.4,4,10,1958,0,0,193160,285209,98102,False
2005-03-01,320224,1000811,Townhouse,2005-03-01,317000,1.0566666666666666,303051,1,8958,4578,600,2.5,3,7,1959,0,0,179600,238423,98104,False
2009-02-10,372445,1000812,Townhouse,2009-02-01,362996,1.2099866666666668,307809,1,1651,1893,800,1.1,3,4,1966,0,1,317176,249602,98102,False
2007-09-26,286825,1000813,Single Family,2007-09-01,323650,1.0788333333333333,265865,1,1348,2508,0,3.1,3,4,1983,0,1,126467,481927,98101,False
2005-08-18,256018,1000814,Condo,2005-08-01,277247,0.9241566666666666,277028,1,9717,1580,600,1.9,3,10,1974,0,2,208088,375229,98003,False
2023-01-04,607741,1000815,Multiplex,2023-01-01,594094,1.9803133333333334,306891,1,9021,2336,0,2.7,3,11,2010,1993,0,198899,176063,98001,False
2010-08-26,418749,1000816,Townhouse,2010-08-01,354660,1.1822,354211,1,7327,1909,0,1.9,3,11,1961,0,0,192955,420337,98101,False
2017-03-23,531301,1000817,Multiplex,2017-03-01,485849,1.6194966666666666,328065,1,3313,1771,0,1.5,6,10,2013,0,0,193483,395459,98102,False
2021-12-31,578796,1000818,Single Family,2021-12-01,595968,1.98656,291355,1,5376,3555,0,2.2,3,6,1954,2000,0,193035,277503,98102,False
2011-03-11,357695,1000819,Townhouse,2011-03-01,365858,1.2195266666666666,293306,1,6711,3041,0,1.7,3,10,1952,0,1,252383,324535,98102,False
2008-05-21,364064,1000820,Condo,2008-05-01,316938,1.05646,344607,1,2712,2209,0,2.6,4,8,1943,0,0,236539,298804,98003,False
2011-10-22,366022,1000821,Multiplex,2011-10-01,377423,1.2580766666666667,290937,1,5282,256,0,1.6,4,6,2021,0,1,225134,457806,98004,False
2023-05-09,584719,1000822,Townhouse,2023-05-01,628379,2.094596666666667,279155,1,9456,1811,0,2.5,3,10,1995,0,1,17960,236296,98003,False
2022-11-20,520051,1000823,Single Family,2022-11-01,555432,1.85144,280890,1,11781,4262,0,1.5,4,9,1962,0,0,217987,311680,98002,False
2007-04-10,327551,1000824,Condo,2007-04-01,353552,1.1785066666666666,277937,1,6241,1915,800,3.0,4,6,1973,0,2,100661,265748,98104,False
2020-03-02,521387,1000825,Multiplex,2020-03-01,536842,1.7894733333333332,291363,1,9769,2982,0,3.3,3,6,1956,2004,0,238779,185356,98103,False
2006-11-27,314892,1000826,Multiplex,2006-11-01,297313,0.9910433333333334,317737,1,1757,3253,0,1.3,3,4,1967,1996,0,288469,475331,98104,False
2007-11-04,255499,1000827,Townhouse,2007-11-01,292476,0.97492,262071,1,9478,2275,0,2.4,5,7,1953,0,2,144425,205474,98102,False
2007-07-09,329574,1000828,Condo,2007-07-01,338610,1.1287,291994,1,5088,1426,0,1.2,4,4,1973,0,2,184293,317610,98103,False
2019-05-11,446569,1000829,Condo,2019-05-01,516079,1.7202633333333333,259593,1,8422,151,400,2.8,4,5,2014,0,0,164038,160743,98001,False
2022-05-24,617008,1000830,Condo,2022-05-01,587784,1.95928,314915,1,6756,2647,0,1.8,2,6,1996,0,0,274125,268074,98101,False
2019-03-15,535159,1000831,Condo,2019-03-01,501486,1.67162,320143,1,11461,1448,400,2.6,3,10,2016,0,0,205701,333757,98004,False
2021-08-26,553534,1000832,Single Family,2021-08-01,555512,1.8517066666666666,298931,1,4876,2240,0,2.6,4,10,1994,0,0,303699,234021,98003,False
2020-06-02,557164,1000833,Condo,2020-06-01,530551,1.7685033333333333,315048,1,9382,1100,0,3.8,3,10,2005,0,2,224825,346944,98002,True
2006-12-02,282657,1000834,Multiplex,2006-12-01,309988,1.0332933333333334,273549,1,6661,1887,0,2.6,3,6,1976,1995,1,214547,278476,98105,False
2022-08-10,586541,1000835,Multiplex,2022-08-01,570979,1.9032633333333333,308176,1,7025,2126,0,2.7,4,10,2007,0,0,204092,392806,98104,False
2014-10-14,450836,1000836,Single Family,2014-10-01,396309,1.32103,341276,2,6948,2314,0,2.2,3,5,2015,1996,2,249079,408940,98002,False
2015-02-07,351244,1000837,Multiplex,2015-02-01,498643,1.6621433333333333,211319,1,4962,1208,0,3.8,4,6,1965,1995,0,95738,253060,98102,False
2010-11-30,351579,1000838,Multiplex,2010-11-01,337727,1.1257566666666667,312304,1,7457,3057,0,3.3,4,10,2000,0,0,205120,306138,98003,False
2023-12-15,607065,1000839,Condo,2023-12-01,611374,2.0379133333333335,297885,1,7312,1622,0,1.9,3,6,2006,1993,2,195797,314676,98003,False
2016-03-19,455947,1000840,Multiplex,2016-03-01,426395,1.4213166666666666,320791,1,8223,760,800,3.5,4,9,2013,1995,2,243525,349547,98101,False
2014-04-01,470706,1000841,Single Family,2014-04-01,387052,1.2901733333333334,364839,1,7753,2012,0,2.3,2,6,1991,0,2,188737,301150,98103,False
2024-09-01,598337,1000842,Condo,2024-09-01,634011,2.11337,283119,1,9893,2127,0,3.5,4,5,1957,0,1,137675,315216,98103,False
2019-06-29,500868,1000843,Townhouse,2019-06-01,522990,1.7433,287310,1,10270,2228,0,3.5,3,4,1992,0,1,200441,280527,98001,False
2005-10-30,242523,1000844,Condo,2005-10-01,325229,1.0840966666666667,223709,1,4348,3189,0,1.6,2,6,2002,2014,0,135029,309219,98103,False
2012-10-21,440088,1000845,Single Family,2012-10-01,402770,1.3425666666666667,327796,1,10106,1910,0,3.1,4,7,1992,0,1,84484,403835,98103,False
2021-04-20,554505,1000846,Condo,2021-04-01,558898,1.8629933333333333,297641,1,3940,2004,600,1.9,3,5,1966,0,2,243627,351686,98102,True
2005-05-03,286847,1000847,Condo,2005-05-01,281007,0.93669,306234,1,9263,1217,800,1.9,5,8,1970,0,0,234743,356100,98102,False
2012-09-28,393205,1000848,Single Family,2012-09-01,424759,1.4158633333333333,277713,1,9359,2756,0,1.9,3,9,1940,0,1,228025,357845,98002,False
2011-01-24,398682,1000849,Condo,2011-01-01,398172,1.32724,300384,1,1766,2247,0,3.2,3,5,1945,0,0,278175,287695,98003,False
2013-08-28,420991,1000850,Single Family,2013-08-01,385644,1.28548,327497,2,7778,1763,0,1.7,3,4,1950,1993,0,160098,325506,98003,False
2007-01-17,403916,1000851,Single Family,2007-01-01,325239,1.08413,372571,1,6094,576,400,1.0,3,10,1973,0,1,114133,213186,98003,False
2005-08-31,313618,1000852,Townhouse,2005-08-01,302881,1.0096033333333334,310634,1,5223,3255,0,3.1,3,10,2002,2002,0,195798,401504,98002,False
2014-06-05,413036,1000853,Multiplex,2014-06-01,420080,1.4002666666666668,294969,1,11552,1117,0,1.5,4,5,1992,1992,1,179149,77363,98105,False
2022-05-17,567529,1000854,Multiplex,2022-05-01,599807,1.9993566666666667,283855,1,5538,1626,0,1.3,4,8,1957,0,0,149462,293028,98102,False
2023-05-24,595962,1000855,Condo,2023-05-01,624379,2.0812633333333332,286346,2,5080,2386,400,1.7,5,10,1960,0,2,195209,391271,98002,False
2005-05-19,254944,1000856,Condo,2005-05-01,296190,0.9873,258223,1,7727,1142,0,2.1,6,9,1958,2004,0,163303,190890,98003,False
2012-03-05,395975,1000857,Townhouse,2012-03-01,389162,1.2972066666666666,305252,3,9556,905,0,2.4,3,7,1943,2015,0,89839,331982,98102,False
2007-02-23,347984,1000858,Townhouse,2007-02-01,354459,1.18153,294519,1,7075,400,400,1.1,4,8,2016,0,0,173529,245538,98004,False
2012-06-19,376378,1000859,Townhouse,2012-06-01,413436,1.37812,273109,1,10999,2676,0,3.9,3,11,2021,0,2,131817,270495,98103,False
2013-04-06,386349,1000860,Single Family,2013-04-01,412017,1.37339,281310,1,9092,1663,600,3.1,4,11,1968,0,1,213898,375675,98102,False
2015-08-25,489551,1000861,Townhouse,2015-08-01,411489,1.37163,356911,2,965,4441,0,2.0,3,5,1964,1995,1,160637,315844,98102,False
2017-04-03,437515,1000862,Townhouse,2017-04-01,487189,1.6239633333333334,269411,1,5911,1304,400,2.0,6,8,1995,1992,0,266697,137251,98003,True
2021-01-06,499859,1000863,Condo,2021-01-01,575856,1.91952,260408,1,5814,1362,400,2.3,4,10,2016,0,0,296231,221885,98104,False
2016-05-16,427249,1000864,Townhouse,2016-05-01,406745,1.3558166666666667,315122,1,8938,1647,0,2.9,6,10,2002,2009,0,240762,378026,98105,False
2011-01-28,333382,1000865,Single Family,2011-01-01,384633,1.28211,260026,1,-374,2294,400,1.4,4,5,1966,0,1,106938,335915,98102,False
2018-06-28,511108,1000866,Single Family,2018-06-01,491188,1.6372933333333333,312166,2,15147,1723,0,1.6,5,10,1999,2000,0,290311,439850,98002,False
2007-08-24,313658,1000867,Condo,2007-08-01,320062,1.0668733333333333,293997,1,9093,2589,600,3.6,4,10,2022,0,2,294543,434611,98001,False
2022-04-12,577779,1000868,Townhouse,2022-04-01,566222,1.8874066666666667,306123,1,7946,1317,0,1.8,3,7,1988,0,1,201127,272620,98003,False
2005-08-08,334588,1000869,Townhouse,2005-08-01,297036,0.99012,337926,1,11044,994,400,2.1,3,7,2004,0,0,279375,500259,98003,False
2024-11-26,611314,1000870,Single Family,2024-11-01,659894,2.1996466666666667,277914,1,14530,661,0,3.6,3,4,1977,0,0,166899,301958,98104,False
2021-12-04,585147,1000871,Townhouse,2021-12-01,552966,1.84322,317459,3,10112,321,800,3.0,1,7,2022,0,1,88025,222986,98101,True
2005-11-10,345339,1000872,Townhouse,2005-11-01,319311,1.06437,324453,1,10346,1685,0,2.0,3,6,1991,0,0,154382,249308,98001,False
2018-12-01,485852,1000873,Townhouse,2018-12-01,483395,1.6113166666666667,301524,1,7892,1859,800,3.1,3,8,1940,0,0,303758,119461,98004,False
2019-11-14,541613,1000874,Multiplex,2019-11-01,534678,1.78226,303891,2,7075,1594,600,1.1,3,8,1979,0,0,110535,428561,98103,False
2013-08-03,403316,1000875,Condo,2013-08-01,410603,1.3686766666666668,294675,1,6072,3094,0,3.2,6,5,2020,0,1,199971,427580,98101,True
2012-10-03,422502,1000876,Multiplex,2012-10-01,401820,1.3394,315441,1,5021,3082,600,2.5,5,7,1960,1994,1,202048,218759,98102,False
2006-12-24,264855,1000877,Condo,2006-12-01,312143,1.0404766666666667,254551,1,5438,1832,800,3.4,3,4,1954,1991,0,169221,281769,98004,False
2023-10-24,558379,1000878,Single Family,2023-10-01,620577,2.06859,269932,1,3448,664,0,3.9,3,10,1989,0,0,173388,307648,98002,False
2008-05-17,325721,1000879,Townhouse,2008-05-01,286107,0.95369,341537,1,7272,1646,0,3.8,3,4,1987,0,0,204334,223171,98105,False
2018-11-10,472854,1000880,Condo,2018-11-01,471125,1.5704166666666666,301100,2,2445,1620,0,3.7,3,4,1971,0,1,166270,159591,98002,False
2014-02-18,411492,1000881,Multiplex,2014-02-01,435335,1.4511166666666666,283569,1,8072,1574,0,2.5,4,9,1988,2012,0,114676,283171,98002,False
2012-04-30,388193,1000882,Townhouse,2012-04-01,353908,1.1796933333333333,329062,1,7391,1541,0,2.1,3,10,2007,2012,0,212901,274313,98002,False
2012-11-10,416379,1000883,Single Family,2012-11-01,384167,1.2805566666666666,325154,3,7940,1577,0,2.4,4,6,1984,0,2,264401,268927,98001,False
2017-08-09,468079,1000884,Condo,2017-08-01,479222,1.5974066666666666,293024,1,5933,1790,0,3.1,5,7,1971,2014,2,252174,317817,98003,False
2010-11-06,340280,1000885,Condo,2010-11-01,348433,1.1614433333333334,292980,1,16730,1591,0,3.7,4,10,1943,2002,2,151415,414361,98102,False
2014-01-16,416448,1000886,Condo,2014-01-01,413162,1.3772066666666667,302385,1,11580,2266,0,1.6,2,4,2004,2004,2,124926,275752,98103,False
2012-02-15,371705,1000887,Townhouse,2012-02-01,400211,1.3340366666666668,278631,2,3766,2388,600,3.8,4,10,2010,0,0,182948,313635,98001,False
2023-11-14,579724,1000888,Multiplex,2023-11-01,627930,2.0931,276969,1,8198,1371,400,3.4,3,6,2012,0,0,294067,358149,98101,False
2020-02-25,491892,1000889,Multiplex,2020-02-01,521114,1.7370466666666666,283177,1,5675,3116,0,3.9,3,8,2004,0,0,238735,344331,98101,False
2006-03-08,314084,1000890,Condo,2006-03-01,300498,1.00166,313563,1,4456,1315,400,3.6,2,5,2019,0,0,242237,250846,98001,False
2020-05-30,523221,1000891,Single Family,2020-05-01,525657,1.75219,298609,1,3479,805,400,1.8,3,7,1957,0,2,253391,307710,98004,False
2016-05-02,490824,1000892,Single Family,2016-05-01,413408,1.3780266666666667,356178,1,8796,2404,800,1.3,3,7,1993,0,1,225245,343803,98001,False
2010-01-30,321573,1000893,Multiplex,2010-01-01,367830,1.2261,262273,1,5455,1446,0,1.3,3,9,1986,0,1,207236,209731,98001,True
2010-08-30,348733,1000894,Single Family,2010-08-01,383690,1.2789666666666666,272667,1,10403,2357,0,1.9,4,8,1945,0,0,239738,401083,98103,False
2017-12-06,534696,1000895,Multiplex,2017-12-01,500642,1.6688066666666668,320406,1,10481,177,600,2.8,4,7,2005,0,2,167230,414527,98103,False
2005-12-27,271811,1000896,Condo,2005-12-01,282584,0.9419466666666667,288563,2,11621,3213,600,3.4,3,9,1948,0,2,115132,242177,98003,False
2018-01-26,492426,1000897,Multiplex,2018-01-01,474488,1.5816266666666667,311341,1,4942,2637,400,3.7,1,9,2007,2014,0,243379,315493,98103,False
2023-01-09,571269,1000898,Multiplex,2023-01-01,608177,2.0272566666666667,281794,1,8926,899,400,2.9,4,9,1962,1995,2,274264,351382,98003,False
2013-04-21,370117,1000899,Condo,2013-04-01,427156,1.4238533333333334,259940,1,9397,916,0,1.0,1,11,1982,0,0,132906,256350,98002,False
2017-12-27,526728,1000900,Single Family,2017-12-01,483406,1.6113533333333334,326885,1,6077,3437,0,1.6,5,7,1990,0,0,249315,338529,98004,False
2014-08-18,432124,1000901,Multiplex,2014-08-01,432779,1.4425966666666667,299545,1,5184,1510,0,1.3,4,7,2011,0,1,300845,313060,98003,True
2011-01-29,383606,1000902,Multiplex,2011-01-01,402432,1.34144,285965,1,12328,1432,0,2.1,3,7,1964,0,1,199865,182566,98103,False
2006-12-31,261110,1000903,Condo,2006-12-01,297217,0.9907233333333333,263554,1,8182,287,600,2.5,3,6,2019,2011,0,150919,336732,98001,False
2016-07-03,472598,1000904,Single Family,2016-07-01,457436,1.5247866666666667,309943,1,9407,1819,0,1.1,1,9,1974,0,0,207381,211988,98102,False
